Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","706","Somalia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","3992","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","0111","Wheat","2020","2020","t","1047.14","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5312","Area harvested","0111","Wheat","2021","2021","ha","2626","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","4002","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","0111","Wheat","2021","2021","t","1050.82","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0111","Wheat","2019","2019","ha","540000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0111","Wheat","2019","2019","100 g/ha","28426","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0111","Wheat","2019","2019","t","1535000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0111","Wheat","2020","2020","ha","509800","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0111","Wheat","2020","2020","100 g/ha","41585","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0111","Wheat","2020","2020","t","2120000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0111","Wheat","2021","2021","ha","523500","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0111","Wheat","2021","2021","100 g/ha","43118","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0111","Wheat","2021","2021","t","2257205","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0111","Wheat","2019","2019","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5510","Production","0111","Wheat","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0111","Wheat","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5510","Production","0111","Wheat","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5312","Area harvested","0111","Wheat","2021","2021","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","728","South Sudan","5510","Production","0111","Wheat","2021","2021","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0111","Wheat","2019","2019","ha","1920090","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5419","Yield","0111","Wheat","2019","2019","100 g/ha","31463","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0111","Wheat","2019","2019","t","6041170","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0111","Wheat","2020","2020","ha","1914660","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5419","Yield","0111","Wheat","2020","2020","100 g/ha","42532","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0111","Wheat","2020","2020","t","8143510","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0111","Wheat","2021","2021","ha","2128470","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5419","Yield","0111","Wheat","2021","2021","100 g/ha","40238","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0111","Wheat","2021","2021","t","8564630","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0111","Wheat","2019","2019","ha","303660","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5419","Yield","0111","Wheat","2019","2019","100 g/ha","23908","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2019","2019","t","726000","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0111","Wheat","2020","2020","ha","321444","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5419","Yield","0111","Wheat","2020","2020","100 g/ha","22324","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2020","2020","t","717578","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5312","Area harvested","0111","Wheat","2021","2021","ha","260000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5419","Yield","0111","Wheat","2021","2021","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2021","2021","t","600000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","752","Sweden","5312","Area harvested","0111","Wheat","2019","2019","ha","469490","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","0111","Wheat","2019","2019","100 g/ha","74055","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5510","Production","0111","Wheat","2019","2019","t","3476800","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5312","Area harvested","0111","Wheat","2020","2020","ha","449170","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","0111","Wheat","2020","2020","100 g/ha","71561","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5510","Production","0111","Wheat","2020","2020","t","3214300","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5312","Area harvested","0111","Wheat","2021","2021","ha","479130","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","0111","Wheat","2021","2021","100 g/ha","63194","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5510","Production","0111","Wheat","2021","2021","t","3027800","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5312","Area harvested","0111","Wheat","2019","2019","ha","86493","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0111","Wheat","2019","2019","100 g/ha","57514","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5510","Production","0111","Wheat","2019","2019","t","497459","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5312","Area harvested","0111","Wheat","2020","2020","ha","85023","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0111","Wheat","2020","2020","100 g/ha","62186","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5510","Production","0111","Wheat","2020","2020","t","528720","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5312","Area harvested","0111","Wheat","2021","2021","ha","78548","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","0111","Wheat","2021","2021","100 g/ha","51077","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5510","Production","0111","Wheat","2021","2021","t","401202","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5312","Area harvested","0111","Wheat","2019","2019","ha","1345607","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5419","Yield","0111","Wheat","2019","2019","100 g/ha","22927","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5510","Production","0111","Wheat","2019","2019","t","3085097","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5312","Area harvested","0111","Wheat","2020","2020","ha","1350538","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5419","Yield","0111","Wheat","2020","2020","100 g/ha","21091","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5510","Production","0111","Wheat","2020","2020","t","2848471.85","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5312","Area harvested","0111","Wheat","2021","2021","ha","1567262","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5419","Yield","0111","Wheat","2021","2021","100 g/ha","12454","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5510","Production","0111","Wheat","2021","2021","t","1951805.93","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5312","Area harvested","0111","Wheat","2019","2019","ha","263960","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5419","Yield","0111","Wheat","2019","2019","100 g/ha","31705","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5510","Production","0111","Wheat","2019","2019","t","836884","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5312","Area harvested","0111","Wheat","2020","2020","ha","268400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","762","Tajikistan","5419","Yield","0111","Wheat","2020","2020","100 g/ha","31520","E","Estimated value",""
"QCL","Crops and livestock products","762","Tajikistan","5510","Production","0111","Wheat","2020","2020","t","846000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","762","Tajikistan","5312","Area harvested","0111","Wheat","2021","2021","ha","274748","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","762","Tajikistan","5419","Yield","0111","Wheat","2021","2021","100 g/ha","31010","E","Estimated value",""
"QCL","Crops and livestock products","762","Tajikistan","5510","Production","0111","Wheat","2021","2021","t","852000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","764","Thailand","5312","Area harvested","0111","Wheat","2019","2019","ha","1243","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5419","Yield","0111","Wheat","2019","2019","100 g/ha","10620","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2019","2019","t","1320.27","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5312","Area harvested","0111","Wheat","2020","2020","ha","1242","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5419","Yield","0111","Wheat","2020","2020","100 g/ha","10676","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2020","2020","t","1325.73","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5312","Area harvested","0111","Wheat","2021","2021","ha","1244","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5419","Yield","0111","Wheat","2021","2021","100 g/ha","10591","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2021","2021","t","1317.53","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5312","Area harvested","0111","Wheat","2019","2019","ha","643000","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","22628","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","0111","Wheat","2019","2019","t","1455000","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5312","Area harvested","0111","Wheat","2020","2020","ha","606000","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","17195","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","0111","Wheat","2020","2020","t","1042000","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5312","Area harvested","0111","Wheat","2021","2021","ha","611000","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","19525","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5510","Production","0111","Wheat","2021","2021","t","1193000","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5312","Area harvested","0111","Wheat","2019","2019","ha","6831854","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5419","Yield","0111","Wheat","2019","2019","100 g/ha","27811","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5510","Production","0111","Wheat","2019","2019","t","19000000","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5312","Area harvested","0111","Wheat","2020","2020","ha","6914632","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5419","Yield","0111","Wheat","2020","2020","100 g/ha","29647","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5510","Production","0111","Wheat","2020","2020","t","20500000","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5312","Area harvested","0111","Wheat","2021","2021","ha","6623061","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5419","Yield","0111","Wheat","2021","2021","100 g/ha","26649","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5510","Production","0111","Wheat","2021","2021","t","17650000","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5312","Area harvested","0111","Wheat","2019","2019","ha","761306","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5419","Yield","0111","Wheat","2019","2019","100 g/ha","21726","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","0111","Wheat","2019","2019","t","1654024","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5312","Area harvested","0111","Wheat","2020","2020","ha","691447","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5419","Yield","0111","Wheat","2020","2020","100 g/ha","21415","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","0111","Wheat","2020","2020","t","1480733","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5312","Area harvested","0111","Wheat","2021","2021","ha","688285","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5419","Yield","0111","Wheat","2021","2021","100 g/ha","19862","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","0111","Wheat","2021","2021","t","1367092.11","I","Imputed value",""
"QCL","Crops and livestock products","800","Uganda","5312","Area harvested","0111","Wheat","2019","2019","ha","15396","I","Imputed value",""
"QCL","Crops and livestock products","800","Uganda","5419","Yield","0111","Wheat","2019","2019","100 g/ha","15588","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","0111","Wheat","2019","2019","t","24000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","800","Uganda","5312","Area harvested","0111","Wheat","2020","2020","ha","16117","I","Imputed value",""
"QCL","Crops and livestock products","800","Uganda","5419","Yield","0111","Wheat","2020","2020","100 g/ha","15511","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","0111","Wheat","2020","2020","t","25000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","800","Uganda","5312","Area harvested","0111","Wheat","2021","2021","ha","16198","I","Imputed value",""
"QCL","Crops and livestock products","800","Uganda","5419","Yield","0111","Wheat","2021","2021","100 g/ha","15434","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5510","Production","0111","Wheat","2021","2021","t","25000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2019","2019","ha","6825300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0111","Wheat","2019","2019","100 g/ha","41566","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2019","2019","t","28370280","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2020","2020","ha","6564500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0111","Wheat","2020","2020","100 g/ha","37950","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2020","2020","t","24912350","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0111","Wheat","2021","2021","ha","7099400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5419","Yield","0111","Wheat","2021","2021","100 g/ha","45332","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0111","Wheat","2021","2021","t","32183300","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5312","Area harvested","0111","Wheat","2019","2019","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","0111","Wheat","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","784","United Arab Emirates","5312","Area harvested","0111","Wheat","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","0111","Wheat","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","784","United Arab Emirates","5312","Area harvested","0111","Wheat","2021","2021","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","0111","Wheat","2021","2021","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5312","Area harvested","0111","Wheat","2019","2019","ha","1816000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5419","Yield","0111","Wheat","2019","2019","100 g/ha","89345","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","0111","Wheat","2019","2019","t","16225000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5312","Area harvested","0111","Wheat","2020","2020","ha","1387000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5419","Yield","0111","Wheat","2020","2020","100 g/ha","69632","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","0111","Wheat","2020","2020","t","9658000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5312","Area harvested","0111","Wheat","2021","2021","ha","1790000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5419","Yield","0111","Wheat","2021","2021","100 g/ha","78145","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","0111","Wheat","2021","2021","t","13988000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","0111","Wheat","2019","2019","ha","42177","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","0111","Wheat","2019","2019","100 g/ha","15029","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0111","Wheat","2019","2019","t","63388","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","0111","Wheat","2020","2020","ha","60000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","0111","Wheat","2020","2020","100 g/ha","12879","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0111","Wheat","2020","2020","t","77276","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","0111","Wheat","2021","2021","ha","70000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","0111","Wheat","2021","2021","100 g/ha","10000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0111","Wheat","2021","2021","t","70000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2019","2019","ha","15132980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2019","2019","100 g/ha","34746","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2019","2019","t","52580890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2020","2020","ha","14888140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2020","2020","100 g/ha","33417","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2020","2020","t","49751180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2021","2021","ha","15039490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2021","2021","100 g/ha","29782","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2021","2021","t","44790360","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5312","Area harvested","0111","Wheat","2019","2019","ha","198400","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5419","Yield","0111","Wheat","2019","2019","100 g/ha","36673","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","0111","Wheat","2019","2019","t","727600","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5312","Area harvested","0111","Wheat","2020","2020","ha","237500","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5419","Yield","0111","Wheat","2020","2020","100 g/ha","32686","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","0111","Wheat","2020","2020","t","776300","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5312","Area harvested","0111","Wheat","2021","2021","ha","223900","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5419","Yield","0111","Wheat","2021","2021","100 g/ha","41822","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","0111","Wheat","2021","2021","t","936400","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5312","Area harvested","0111","Wheat","2019","2019","ha","1310630","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5419","Yield","0111","Wheat","2019","2019","100 g/ha","46493","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","0111","Wheat","2019","2019","t","6093462","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5312","Area harvested","0111","Wheat","2020","2020","ha","1351717","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5419","Yield","0111","Wheat","2020","2020","100 g/ha","45556","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","0111","Wheat","2020","2020","t","6157844","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5312","Area harvested","0111","Wheat","2021","2021","ha","1240490","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5419","Yield","0111","Wheat","2021","2021","100 g/ha","48245","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","0111","Wheat","2021","2021","t","5984756","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5312","Area harvested","0111","Wheat","2019","2019","ha","282","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5419","Yield","0111","Wheat","2019","2019","100 g/ha","29468","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","0111","Wheat","2019","2019","t","831","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5312","Area harvested","0111","Wheat","2020","2020","ha","234","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5419","Yield","0111","Wheat","2020","2020","100 g/ha","28297","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","0111","Wheat","2020","2020","t","662.81","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5312","Area harvested","0111","Wheat","2021","2021","ha","193","I","Imputed value",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5419","Yield","0111","Wheat","2021","2021","100 g/ha","28474","E","Estimated value",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5510","Production","0111","Wheat","2021","2021","t","550.84","I","Imputed value",""
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","0111","Wheat","2019","2019","ha","57466","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5419","Yield","0111","Wheat","2019","2019","100 g/ha","17459","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2019","2019","t","100332","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","0111","Wheat","2020","2020","ha","74496","I","Imputed value",""
"QCL","Crops and livestock products","887","Yemen","5419","Yield","0111","Wheat","2020","2020","100 g/ha","17451","E","Estimated value",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2020","2020","t","130000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","0111","Wheat","2021","2021","ha","78801","I","Imputed value",""
"QCL","Crops and livestock products","887","Yemen","5419","Yield","0111","Wheat","2021","2021","100 g/ha","15863","E","Estimated value",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2021","2021","t","125000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","0111","Wheat","2019","2019","ha","22706","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","66878","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","0111","Wheat","2019","2019","t","151850.47","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","0111","Wheat","2020","2020","ha","26007","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","73680","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","0111","Wheat","2020","2020","t","191619.8","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","0111","Wheat","2021","2021","ha","30319","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","67905","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","0111","Wheat","2021","2021","t","205881.95","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5312","Area harvested","0111","Wheat","2019","2019","ha","24186","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5419","Yield","0111","Wheat","2019","2019","100 g/ha","39149","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5510","Production","0111","Wheat","2019","2019","t","94685","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5312","Area harvested","0111","Wheat","2020","2020","ha","44466","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5419","Yield","0111","Wheat","2020","2020","100 g/ha","47796","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5510","Production","0111","Wheat","2020","2020","t","212530","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5312","Area harvested","0111","Wheat","2021","2021","ha","66434","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5419","Yield","0111","Wheat","2021","2021","100 g/ha","50759","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5510","Production","0111","Wheat","2021","2021","t","337212","A","Official figure",""
